"state" "time" "cost" "Item"
"WorkingState 3" 3.3543515433235 0 483
"WorkingState 1" 0 0 484
"WorkingState 2" 0.329501542691819 0 484
"WorkingState 3" 0.368900246124129 0 484
"FailureState 3" 0.688019317155884 0 484
"WorkingState 3" 0.690091132040327 271.808798339722 484
"FailureState 3" 1.61268143319 0 484
"WorkingState 3" 1.61288731104507 310.339357818607 484
"WorkingState 4" 1.75352855650054 0 484
"FailureState 4" 1.98583227744636 0 484
"WorkingState 4" 1.99294274021302 410.873383960091 484
"FailureState 4" 2.05443106534403 0 484
"WorkingState 1" 0 0 485
"WorkingState 2" 0.680157501005848 0 485
"WorkingState 3" 0.694625640214749 0 485
"WorkingState 4" 1.0224036999362 0 485
"FailureState 4" 2.00191458904731 0 485
"WorkingState 1" 0 0 486
"WorkingState 2" 2.23315845893229 0 486
"WorkingState 1" 0 0 487
"WorkingState 2" 1.97611516522868 0 487
"WorkingState 3" 2.67548758863048 0 487
"WorkingState 1" 0 0 488
"WorkingState 2" 8.33016382472658 0 488
"WorkingState 1" 0 0 489
"WorkingState 2" 1.9409995172846 0 489
"WorkingState 3" 2.06716780346265 0 489
"WorkingState 1" 0 0 490
"FailureState 1" 1.56477073549486 0 490
"WorkingState 1" 1.56674681932229 108.892846945368 490
"WorkingState 2" 5.15785500586778 0 490
"WorkingState 1" 0 0 491
"WorkingState 2" 3.9902271226398 0 491
"WorkingState 1" 0 0 492
"WorkingState 2" 2.03338203897474 0 492
"WorkingState 1" 0 0 493
"WorkingState 2" 0.981805194841625 0 493
"WorkingState 3" 1.79010711062736 0 493
"WorkingState 4" 1.97987936820345 0 493
"FailureState 4" 2.90307982521529 0 493
"WorkingState 1" 0 0 494
"WorkingState 2" 1.99925587983949 0 494
"WorkingState 3" 2.15266331756706 0 494
"WorkingState 1" 0 0 495
"FailureState 1" 0.144055839790763 0 495
"WorkingState 1" 0.14545122295561 67.6502697065092 495
"WorkingState 2" 1.94446750564359 0 495
"WorkingState 3" 2.10949344714834 0 495
"WorkingState 1" 0 0 496
"WorkingState 2" 0.539317077001508 0 496
"WorkingState 3" 0.862873549311988 0 496
"WorkingState 4" 1.51571727804812 0 496
"FailureState 4" 1.6027820318343 0 496
"WorkingState 4" 1.61452681680323 409.942322602975 496
"FailureState 4" 1.76901459340326 0 496
"WorkingState 4" 1.77511167373913 423.906506937936 496
"FailureState 4" 2.14584510314969 0 496
"WorkingState 1" 0 0 497
"WorkingState 2" 1.02247564728995 0 497
"WorkingState 3" 1.04046489807339 0 497
"FailureState 3" 1.22860644107651 0 497
"WorkingState 3" 1.24010231565747 299.095028862728 497
"WorkingState 4" 1.65975737974755 0 497
"FailureState 4" 1.69978775146365 0 497
"WorkingState 4" 1.70159726025291 388.467422356944 497
"FailureState 4" 1.77095574661149 0 497
"WorkingState 4" 1.77277382667742 450.294522258253 497
"FailureState 4" 1.89335964536518 0 497
"WorkingState 4" 1.89860474374495 409.37502821541 497
"FailureState 4" 1.90299796050676 0 497
"WorkingState 4" 1.90555877037855 392.11722929332 497
"FailureState 4" 2.29333628993329 0 497
"WorkingState 1" 0 0 498
"WorkingState 2" 0.859421558495922 0 498
"FailureState 2" 2.18349449899154 0 498
"WorkingState 1" 0 0 499
"WorkingState 2" 0.66450896818663 0 499
"FailureState 2" 1.33455193994029 0 499
"WorkingState 2" 1.33697670428954 154.985069177771 499
"WorkingState 3" 1.35801045271898 0 499
"FailureState 3" 1.45149899734224 0 499
"WorkingState 3" 1.45386541002002 292.289289960967 499
"FailureState 3" 1.97421706394357 0 499
"WorkingState 3" 1.979671806677 311.829364773141 499
"WorkingState 4" 2.33695397708756 0 499
"WorkingState 1" 0 0 500
"WorkingState 2" 9.54690632973195 0 500
